genres,id,overview,title
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",42989,crooks london know works one carries guns one resists police new gang appears go one better dress police steal crooks upsets natural order policecriminal relationship police crooks join forces catch ipos impersonating police officers including armoured car robbery police must help gangs set trap ,The Wrong Arm of the Law
"[{'id': 35, 'name': 'Comedy'}]",17047,allnew gadgets highflying action exciting chases wisecracking new handler derek anthony anderson cody retrieve device worlds leaders fall evil control diabolical villain ,Agent Cody Banks 2: Destination London
"[{'id': 35, 'name': 'Comedy'}]",10591,exceptionally ambitious high schooler matthew aspirations career politics falls love gorgeous 19yearold neighbor danielle matthews bright future jeopardized finds danielle porn star danielles past catches matthews love forces reevaluate goals ,The Girl Next Door
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1586,mort rainey writer emerging painful divorce exwife stalked remote lake house psychotic stranger wouldbe scribe claims rainey swiped best story idea rainey endeavors prove innocence begins question sanity ,Secret Window
"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11169,us government agent scott assigned rescue daughter highranking government official willing bend rules get things done though scott shocked find others willing go even protect political career ,Spartan
"[{'id': 18, 'name': 'Drama'}]",49689,daphne four children try cope abrupt death husbandfather family seems fall apart sudden incident gives chance heal broken wings ,Broken Wings
"[{'id': 35, 'name': 'Comedy'}]",266687,style many reality shows six people three men three women vie cash prize 10000 performing risqué stunts offering scintillating ,Games People Play
"[{'id': 99, 'name': 'Documentary'}]",66660,interviews christo chuck close roy lichtenstein judith malin james rosenquist others help illuminate life work warhol contemporary ray johnson ,How to Draw a Bunny
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",156,strange comedy film two close brothers one wilbur wants kill harbour tries prevent father dies leaving bookstore meet woman makes lives bit better yet bit trouble well ,Wilbur Wants to Kill Himself
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2778,brother asks look young son clifford martin daniels agrees taking boy home introducing future wife sarah clifford fixated idea visiting famed theme park martin engineer helped build park makes plans take clifford reveals firstrate brat uncle goes bonkers loony intergenerational standoff ensues ,Clifford
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10433,wayne dobie shy cop whose lowkey demeanor earned affectionate nickname mad dog mad dog saves life frank milo crime boss aspiring standup comedian hes offered company attractive young waitress named glory week first uneasy arrangement eventually fall love however situation becomes complicated milo demands glory back ,Mad Dog and Glory
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",47168,jailed reckless driving rambunctious mr toad escape prison beloved toad hall comes threat wily weasels plan build dog food factory meadow sold toad fantastic rollercoaster ride hilarious adventures written directed terry jones also plays central role mr toad alongside three former pythons gallery wellknown faces bringing wit wonder feast colourful characters absolutely charming film delight children adults alike wind willows perfect updating kenneth grahames wellloved childrens classic ,The Wind in the Willows
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",58995,two men want escape east germany communist rule go take families based true story ,Night Crossing
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43236,grace metalious oncenotorious bestseller peyton place given lavish  necessarily toneddown  film treatment deluxe 20th centuryfox production set wwii film concentrates several denizens outwardly respectable new england community peyton place topbilled lana turner plays shopkeeper constance mckenzie tries make past indiscretion  resulted illegitimate daughter allison diane varsi  adopting chaste prudish attitude towards things sexual spite constance cant help attracted handsome new teacher michael rossi lee philips meanwhile restless allison whod like footloose fancyfree towns fast girl betty anderson terry moore falls sincerely love mixedup mamas boy norman page russ tamblyn ,Peyton Place
[],142168,rosanna arquette talks various actresses pressures face women working entertainment industry ,Searching for Debra Winger
"[{'id': 35, 'name': 'Comedy'}]",40752,baby bobo gets separated family camping trip raised wild dogs twenty years bobo discovered animal researcher penny brings back family attempts teach bobo readjust life humans mother overjoyed see bobos older brother henry worried losing share inheritance bobo progresses pennys lessons henry plots eliminated ,Walk Like a Man
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",924,group surviving people take refuge shopping center world taken aggressive flesheating zombies remake 1978 zombie film name ,Dawn of the Dead
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38,joel barish heartbroken girlfriend underwent procedure erase memory decides however watches memories fade away realises still loves may late correct mistake ,Eternal Sunshine of the Spotless Mind
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11081,recruited assist montreal police desperate search serial killer assumes identities victims fbi profiler illeana scott knows matter time killer strikes promising lead museum employee might killers eyewitness ,Taking Lives
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",4377,serial killer dispassionately discusses nuts bolts grisly avocation well youthful traumas helped mold psychopath disturbing independent drama germany based true story germanys famous child murderer juergen bartsch ages 15 19 abused tortured killed four schoolboys ruhr region germany 1962 1966 ,The Child I Never Was
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",16941,raucous story interweaving lives loves smalltown delinquents shady cops pretty good girls bad boys irish guts grit lives collide preconceptions shatter romance tested extreme illtimed poorly executed couples breakup sets chain events affecting everyone town ,Intermission
"[{'id': 18, 'name': 'Drama'}]",1720,17 year old noi drifts life remote fjord iceland winter fjord cut outside world surrounded ominous mountains buried shroud snow noi dreams escaping whitewalled prison iris city girl works local gas staion clumsy attempts escape spiral control ,Noi the Albino
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9541,ollie trinke young suave music publicist seems new wife baby way life deals bum hand hes suddenly faced single fatherhood defunct career move father bounce back takes new love courage instilled daughter ,Jersey Girl
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5516,eccentric charming southern professor crew pose band order rob casino nose unsuspecting landlord  sharp old woman ,The Ladykillers
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",20304,drug kingpins return home touches turf war ,Never Die Alone
"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",11024,mystery inc guests honor grand opening coolsville museum criminology masked villain shows creates havoc stealing costumes gangs notorious villainscould nemesis mad scientist jonathan jacobo returned trying recreate deadliest foes ,Scooby-Doo 2: Monsters Unleashed
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",53734,two brothers need household help passes away decide join romance tour russia find bring home traditionally minded wife ,A Foreign Affair
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",553,barren soundstage stylishly utilized create minimalist smalltown setting mysterious woman named grace hides criminals pursue town twofaced offers harbor grace long make worth effort grace works hard employ various townspeople win favor tensions flare however graces status helpless outsider provokes vicious contempt abuse citizens dogville ,Dogville
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10544,getting threatened kellys friends family constable fitzpatrick places blame ned kelly exaggerates happened biggest ever award available kelly gang set wild remain hidden everyone seeks even means family arrested kelly gang stay hidden plan way get names cleared ,Ned Kelly
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1487,final days world war ii nazis attempt use black magic aid dying cause allies raid camp ceremony taking place demon  hellboy  already conjured joining allied forces hellboy eventually grows adulthood serving cause good rather evil ,Hellboy
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",13700,greedy outlaw schemes take possession patch heaven dairy farm three determined cows karatekicking stallion colorful corral critters join forces save home stakes skyhigh unlikely animal alliance risk hides match wits mysterious band bad guys ,Home on the Range
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11137,fairy tale lovestory premed student paige falls love danish prince eddie refused follow traditions parents come us quench thirst rebellion paige edward come two different worlds undeniable attraction ,The Prince & Me
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",11358,former us soldier returns hometown find overrun crime corruption prompts clean house ,Walking Tall
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",13573,withdrawn young man leland fitzgerald imprisoned murder mentally disabled boy also happened brother girlfriend becky community struggles deal killing pearl madison teacher prison decides write lelands case meanwhile others affected murder including becky sister julie must contend problems ,The United States of Leland
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",19084,aaa cant help roadside emergency johnson family vacation even onboard navigation system meltdown nate johnson familys crosscountry trek annual family reuniongrudge match reluctantly along ride nates wife whos kids rapperwannabe son teenage daughter whos fashioned next lolita youngest whose imaginary dog nate cant seem keep track johnsons survive obstacles road throws make caruthersville missouri find missouri ,Johnson Family Vacation
"[{'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",10733,based 1836 standoff group texan tejano men led davy crockett jim bowie mexican dictator santa annas forces alamo san antonio texas ,The Alamo
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",14442,ella lives magical world child moment birth given virtuous gift fairy godmother ellas socalled gift however obedience birthright proves quite curse ella finds hands several unscrupulous characters quite literally cannot disobey determined gain control life decisions ella sets journey find fairy godmother hopes lift curse path however isnt easy  ella must outwit slew unpleasant obstacles including ogres giants wicked stepsisters elves prince charmonts evil uncle wants take crown rule kingdom ,Ella Enchanted
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2122,jimmy tulip tudeski spends days compulsively cleaning house perfecting culinary skills wife jill purported assassin yet pull clean hit suddenly uninvited unwelcome connection past unexpectedly shows jimmy jills doorstep oz hes begging help rescue wife cynthia ,The Whole Ten Yards
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",25300,playing outside one day nineyearold michele discovers filippo chained ground bottom hole michele witnesses town baddie felice nearby suspects something bad happening michele unsure tell discovery eventually spilling beans closest friend micheles parents learn discovery warn forget saw ,I'm Not Scared
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",14576,tiffany charlie vernon con artists looking ante typical scams figure good way taking dean dean stevens wellknown cardsharp rigged game however first need enough money enter game stevens decide strike deal fellow crook larry jennings scam local gangster  turns bad idea ,Shade
"[{'id': 18, 'name': 'Drama'}]",13432,one joy lives mother daughter comes regular letters sent paris familys adored son otar daughter finds otar died suddenly tries conceal truth mother changing course lives forever ,Since Otar Left
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26636,david independent photographer katia unemployed woman leave los angeles en route southern california desert search natural set use backdrop magazine photo shoot find motel town twentynine palms spend days sportutility vehicle discovering joshua tree desert losing nameless roads trails frantically making love time almost everywhere regularly fight kiss make little else going empty relationship quite ordinary daily lifeuntil something horrible hideous brutally puts end trip ,Twentynine Palms
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6844,escaping death hebrew infant raised royal household become prince upon discovery true heritage moses embarks personal quest reclaim destiny leader liberator hebrew people ,The Ten Commandments
"[{'id': 27, 'name': 'Horror'}]",923,evergrowing epidemic zombies risen dead two philadelphia swat team members traffic reporter televisionexecutive girlfriend seek refuge secluded shopping mall ,Dawn of the Dead
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2587,dramatization events life st francis assisi conversion experience audience pope including friendship st clare ,"Brother Sun, Sister Moon"
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",3591,earth wrestles agonising birth peoples barren desolate world struggle survive driven animal instinct compete harsh conditions giant predators warring tribes two people opposing clans fall love existing conventions shattered forever tribe struggles supremacy man embarks tortuous voyage civilisation ,One Million Years B.C.
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",28026,prey rock amp roll set los angeles club scene late 1980s follows story jacki gershon allgirl punk rock band clam dandy verge turning 40 jacki decides bands one last shot big time unsuccessful give dreams stardom along way women rocked personal tragedies threaten break band get last shot success ,Prey for Rock & Roll
"[{'id': 35, 'name': 'Comedy'}]",26176,mother bill cosby jugs raquel welch amp speed harvey keitel work ambulance company competing la city contract ,"Mother, Jugs & Speed"
"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",41857,posing hangman mace bishop arrives town intention freeing gang outlaws including brother gallows mace urges younger brother give crime sheriff chases brothers mexico join forces however group mexican bandits ,Bandolero!
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",78364,darryl palmer michael okeefe major league baseball player meets pursues attractive singer rebecca de mornay setbacks two married sent emotional journey sees career take doesnt gives dreams support husband cant escape unhappiness separation horizon darryl must choose bigleague life one true love ,The Slugger's Wife
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",10338,star studded comedy early 20th century air race britain france ,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",33839,cheaper dozen based reallife story gilbreth family follows providence rhode island montclair new jersey details amusing anecdotes found large families ,Cheaper by the Dozen
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",133919,ten years marianne johans relationship presented first meet ten years marriage college professor divorce lawyer say happily married  unlike friends katarina peter openly fight especially influence alcohol  certain detached aloofness way treat next ten years contemplate embark upon divorce andor known extramarital affairs come differing understandings phase relationship truly mean regardless love hate  fine line  also come certain understandings best relate whether husband wife friends lovers none ,Scenes from a Marriage
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",95548,henry thomas parole small texan town evenings lead singer band pressured foster mother give singing go back school wife georgette young daughter unexpectedly come town live however henrys hot temper leads knife fights jeopardizes parole written gilbert ,Baby the Rain Must Fall
"[{'id': 35, 'name': 'Comedy'}]",50549,cheaper dozen crew back sans clifton webb lillian struggling make ends meet without husbands income anne martha even ernestine find romance ,Belles on their Toes
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",38978,unable support family australian outback man turns stealing horses order make money gets deeply drawn outlaw life eventually becomes involved murders based life famed 19thcentury australian outlaw ned kelly ,Ned Kelly
"[{'id': 878, 'name': 'Science Fiction'}]",92331,scifi drama centers around teenage eric son computer scientist worked apollo mission sent first human moon eric determined become astronaut one day befriends paul andrews first man moon paul avoided astronauts nowadays rude rebuffing returned space slowly eric learns discovered something excursion moon keeps secret ,Beyond the Stars
"[{'id': 18, 'name': 'Drama'}]",111883,niccolo mac vitelli eldest three brothers leads family beloved father dies father builder sons continue family trade first work polowski shoddy work cheats jobs brothers longer take employed angry vitriolic boss takes pride work set company together vitelli brothers construction builds houses pride care however mac turns overbearing workaholic obsessive concern quality work incredible attention detail intensity driven ambition precludes happy family life eventually drives away two happygolucky brothers nascent construction empire ,Mac
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",42245,morgan friends hunting trip remote canadian island attacked swarm giant wasps looking help morgan stumbles across barn inhabited enormous killer chicken exploring discover entire island crawling animals somehow grown giant size dangerous however rats mobilizing battle human intruders ,The Food of the Gods
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",68347,growth hormone experiment gets hand resulting giant maneating rats escape reaking havoc unsuspecting campus much bloodletting follows ,Food of the Gods II
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",89488,film theatrical followup popular german tvseries also called anna young girl wants make prima ballerina ,Anna
"[{'id': 35, 'name': 'Comedy'}]",34082,leave melbourne hurry avoid various marriage proposals two songanddance men sign work divers takes idyllic island way bali vie favours princess lala hazardous dive produces chest priceless jewels arouses less romantic interest shady locals ,Road to Bali
"[{'id': 35, 'name': 'Comedy'}]",22999,ollie love woman discovers already married tries kill course suicide avoided boys join foreign legion get away troubles finally arrested trying desert legion escape firing squad stealing plane ,The Flying Deuces
"[{'id': 35, 'name': 'Comedy'}]",20278,bookseller buzz cons diana thinking friend stanley knows know africa abducted ordered lead diana henchmen african tribe search fortune jewels ,Africa Screams
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",18698,abbott costellos version famous fairy tale young boy trades family cow magic beans ,Jack and the Beanstalk
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",47201,four american friends badly needing money decide make commandolike raid south american drug lords compound ,High Risk
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12239,host investigative news show convinced cia friends invited weekend country engaged conspiracy threatens national security adaptation robert ludlum novel ,The Osterman Weekend
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4365,simon watterman space archaeologist discovers munchies cave peru cecil watterman simons evil twin brother snack food entrepreneur kidnaps creature cecil know creature chopped regenerates many new creatures mean ,Munchies
"[{'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",86182,british remake classic comedy thriller play group potential heirs gather forbidding old house learn inherit fortune later learn fleshrending maniac loose ,The Cat and the Canary
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",45862,bullying students becoming deathly ill screaming name legendary ghost whats blame exotic illness illicit drug supernatural clues time running students rogers high school hope veritas project highly trained investigative team working undercover expose truth lives hang balance scramble unravel mystery protect student body hatred fear ,Hangman's Curse
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",65066,three senior citizens 70s live together slowly decaying endless days nothing feed birds one comes idea  rob bank certainly could use money get away caught could happen three old men ,Going in Style
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",42228,overthehill gumshoe los angeles seeks avenge killing old pal another detective gotten involved case concerning murdered broad stolen stamps nickelplated handgun cheating dolly kidnapped pussycat ,The Late Show
"[{'id': 35, 'name': 'Comedy'}]",16561,lewis clark aka sunshine boys famous comedians vaudeville era offstage couldnt stand havent spoken 20 years retirement willy clarks nephew producer tv variety show wants feature reunion classic duo try get sunshine boys back together show ,The Sunshine Boys
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",54655,working girl new jersey looks love fastlane manhattan salesman queens ,Jersey Girl
"[{'id': 99, 'name': 'Documentary'}]",70779,examination nature 1960s70s horror films involved artists reflected contemporary society ,The American Nightmare
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",10843,ordinary word processor worst night life agrees visit girl soho met evening coffee shop ,After Hours
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2098,lucky jackson arrives town car literally tow ready first las vegas grand prix  money buy engine gets cash easily enough mislays pretty swimming pool manageress takes mind things seems lose race girl problems made difficult rivalry elmo mancini fellow racer womaniser ,Viva Las Vegas
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",65332,set fascist italy outbreak world war ii story centers gianninis character anarchist stays brothel preparing kill benito mussolini gianninis character preparing assassinate mussolini falls love one whores working brothel ,Love and Anarchy
"[{'id': 99, 'name': 'Documentary'}]",34303,documentary follows superstar bret hart last year wwf film documents tensions resulted montreal screwjob one controversial events history professional wrestling vince mcmahon shawn micheals others legitimately conspired behind scenes go script remove bret hart champion ,Hitman Hart: Wrestling with Shadows
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",15673,accidentally witnessing mafia hit windy city gal pals connie carla skip town la go way undercover singers working citys dinner theater circuit  drag queens enough become big hits scene things get extraweird connie meets jeff  guy shed like woman ,Connie and Carla
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",393,bride unwaveringly continues roaring rampage revenge band assassins tried kill unborn child visits former associates onebyone checking victims death list five theres nothing left  kill bill ,Kill Bill: Vol. 2
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7220,undercover fbi agent frank castles wife son slaughtered becomes punisher  ruthless vigilante willing go length avenge family ,The Punisher
"[{'id': 99, 'name': 'Documentary'}]",33823,whitwell tn small rural community less two thousand people nestled mountains tennessee citizens almost exclusively white christian 1998 children whitwell middle school took inspiring project launched principals desire help students open eyes diversity world horrors enormity holocaust ,Paper Clips
[],163676,teenager discovers mending broken heart simple thing independent romantic drama mexico gerardo juan carlos ortuno 17yearold recently embraced homosexuality parted ways first serious boyfriend bruno juan carlos torres gerardo fallen deep depression losing bruno drifts mexico city meets makes love number attractive strangers however hedonistic adventures cannot wash away pain heart first featurelength project director julian hernandez mil nubes de paz cercan el cielo amor jamás acabarás de ser amor screened 2003 berlin film festival received teddy award given best gay lesbianthemed film shown fest ,A Thousand Clouds of Peace
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",237,young drifter working river barge disrupts employers lives hiding fact knows dead woman found river admits ,Young Adam
[],126117,director michael almereydas documentary weeks prior sam shepards stage production play late henry moss ,"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss"""
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",10096,total humiliation thirteenth birthday party jenna rink wants hide shes thirty little magic wish granted turns thirty isnt always awesome thought would ,13 Going on 30
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9509,jaded excia operative john creasy reluctantly accepts job bodyguard 10yearold girl mexico city clash first eventually bond shes kidnapped hes consumed fury stop nothing save life ,Man on Fire
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",19016,clifford overhears mr bleakman say feeding must cost lot money carnival act called larrys amazing animals town animals show told clifford animal contest prize lifetime supply tummy yummies decides run away along cleo tbone join carnival act win contest bring food back ,Clifford's Really Big Movie
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",60645,documentary made period eight years tells remarkable story extremely influential rocknroll band starting mid60s garage band roots sounding amazingly like sonics motor city 5 deveoped icon brand loud crushing music reflecting industrial roots even dont care music youre bound like even songs story fascinating combines 60s protest youthful braggadocio style music would help carry one likes iggy stooges mention certain aspects punk rock film clearly labor love combining extraordinarily rare live shows still shots nearlycontinuous backdrop mc5 tunes penetrating interviews remaining members spouses even fbi surveillance shots ultimate testimonial band gains stature time goes ,MC5: A True Testimonial
"[{'id': 35, 'name': 'Comedy'}]",10710,man becomes increasingly jealous friends newfound success ,Envy
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11058,couple agree deceased son cloned supervision enigmatic doctor bizarre things start happen years rebirth ,Godsend
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",11141,amidst sea litigation two new york city divorce lawyers find love ,Laws of Attraction
"[{'id': 35, 'name': 'Comedy'}]",10625,cady heron hit plastics alist girl clique new school makes mistake falling aaron samuels exboyfriend alpha plastic regina george ,Mean Girls
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",54807,bestselling author john grisham deviates usual literary thrillers winning film stars harry connick jr tripp spence widower goes run irs 12yearold baseballphenomenon son derrick shawn salinas assume new identities flee las vegas derrick known mickey joins team makes little league world series fame give away true identity ,Mickey
"[{'id': 35, 'name': 'Comedy'}]",11025,top student jane ryan heads manhattan collegescholarship competition rebellious twin roxy ryan goes along crash video shoot anything happen   romp involving pursuing truant officer smuggler hunkalicious guys girls realization chips sister best friend ,New York Minute
"[{'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",7131,famed monster slayer gabriel van helsing dispatched transylvania assist last valerious bloodline defeating count dracula anna valerious reveals dracula formed unholy alliance dr frankensteins monster hellbent exacting centuriesold curse family ,Van Helsing
"[{'id': 18, 'name': 'Drama'}]",26899,duncan mudge midteens lives apart rural world populated distant father rough local kids main companionship chicken left mothers death neighbors son befriends ,The Mudge Boy
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",30125,valentin 9yearold boy living grandmother late1960s buenos aires believes family problems solve youngster dreams reunited mother whos separated valentins abusive father ,Valentin
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",16428,inspired fiancée dumped man publishes breakup handbook men becoming bestselling author process ,Breakin' All the Rules
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",652,year 1250 bc late bronze age two emerging nations begin clash paris trojan prince convinces helen queen sparta leave husband menelaus sail back troy menelaus finds wife taken trojans asks brother agamemnom help get back agamemnon sees opportunity power set 1000 ships holding 50000 greeks troy help achilles greeks able fight never defeated trojans ,Troy
"[{'id': 18, 'name': 'Drama'}]",8440,carandiru story based real facts book written doctor drauzio varella starts decides carry aids prevention program inside latin americas largest prison casa de detenção de são paulo carandiru victim one darkest days brazilian history state são paulos military police excuse law enforcement shot death 111 people ,Carandiru
